CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_003211,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),41.31,381.15,No
CUST_003212,Female,0,Yes,Yes,56,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.49,5112.22,No
CUST_003213,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,87.01,512.98,Yes
CUST_003214,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.68,1491.47,No
CUST_003215,Male,1,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,105.03,3122.94,No
CUST_003216,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.3,581.25,No
CUST_003217,Male,0,No,Yes,20,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.72,426.92,Yes
CUST_003218,Female,0,No,No,56,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),99.19,5531.25,No
CUST_003219,Male,0,Yes,No,24,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,83.38,1948.65,Yes
CUST_003220,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,37.34,2247.25,No
CUST_003221,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,91.05,3732.75,Yes
CUST_003222,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),106.62,4984.59,No
CUST_003223,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,35.98,574.71,No
CUST_003224,Male,0,Yes,Yes,58,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,51.91,2971.29,No
CUST_003225,Female,0,No,Yes,68,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,One year,No,Mailed check,100.83,6844.08,No
CUST_003226,Female,0,No,No,67,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,94.85,6346.94,Yes
CUST_003227,Male,0,No,No,67,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.18,5165.07,Yes
CUST_003228,Female,0,No,Yes,63,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,57.41,3653.25,No
CUST_003229,Male,1,Yes,No,38,Yes,No,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,60.01,2258.92,No
CUST_003230,Female,0,Yes,No,65,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),61.71,3924.65,No
CUST_003231,Female,0,Yes,No,12,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),111.15,1227.67,No
CUST_003232,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.73,4868.4,Yes
CUST_003233,Male,1,No,No,43,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),69.58,3177.86,Yes
CUST_003234,Female,0,No,No,51,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),55.08,2840.31,No
CUST_003235,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,82.45,3294.38,No
CUST_003236,Female,0,Yes,No,10,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,73.9,657.48,Yes
CUST_003237,Male,1,No,No,36,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.02,3070.74,No
CUST_003238,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,112.84,5493.82,No
CUST_003239,Female,0,Yes,Yes,51,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Two year,No,Electronic check,99.17,5149.44,No
CUST_003240,Male,1,No,Yes,58,Yes,No,No,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),24.57,1286.24,No
CUST_003241,Female,0,Yes,No,7,No,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),117.08,741.36,No
CUST_003242,Female,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),42.8,279.7,No
CUST_003243,Female,0,No,No,23,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,82.9,1795.5,No
CUST_003244,Female,1,No,No,63,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,80.63,4872.47,Yes
CUST_003245,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,22.76,972.02,Yes
CUST_003246,Female,1,Yes,No,11,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),117.4,1416.07,No
CUST_003247,Female,0,No,No,34,Yes,No,No,No,No,No,No,Yes,No internet service,One year,No,Credit card (automatic),61.53,2048.32,No
CUST_003248,Male,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,99.75,4407.08,No
CUST_003249,Male,1,No,No,11,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),56.78,752.02,Yes
CUST_003250,Male,0,Yes,No,52,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),55.81,2704.44,Yes
CUST_003251,Male,0,Yes,No,60,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,85.13,5225.79,No
CUST_003252,Male,0,Yes,No,48,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,52.53,2678.8,No
CUST_003253,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),61.48,1678.01,No
CUST_003254,Male,0,Yes,No,57,No,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,66.0,3656.75,No
CUST_003255,Female,0,Yes,No,38,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,61.61,2269.77,No
CUST_003256,Female,0,No,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,49.3,894.44,No
CUST_003257,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.02,7103.5,Yes
CUST_003258,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,98.87,3268.04,No
CUST_003259,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,96.37,5282.13,No
CUST_003260,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,20.29,20.29,Yes
CUST_003261,Female,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.28,4063.3,Yes
CUST_003262,Female,0,Yes,Yes,48,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,99.47,4597.8,No
CUST_003263,Male,0,Yes,No,12,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,18.92,459.31,No
CUST_003264,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),42.18,1172.83,No
CUST_003265,Female,0,No,No,33,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,71.4,2299.36,No
CUST_003266,Female,1,Yes,Yes,33,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),56.32,1770.69,No
CUST_003267,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,97.41,2104.79,Yes
CUST_003268,Male,0,No,No,70,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.99,5073.87,Yes
CUST_003269,Female,1,No,No,33,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.43,2918.94,Yes
CUST_003270,Female,0,Yes,Yes,11,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Two year,No,Mailed check,21.27,373.5,No
CUST_003271,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,32.0,1072.75,No
CUST_003272,Male,1,No,Yes,55,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),69.27,3760.58,No
CUST_003273,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,101.05,6334.44,No
CUST_003274,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,25.14,496.98,Yes
CUST_003275,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),20.17,835.58,No
CUST_003276,Female,0,No,No,1,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,83.36,187.13,No
CUST_003277,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,64.08,2369.59,Yes
CUST_003278,Female,0,No,No,18,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),48.04,823.84,No
CUST_003279,Female,1,No,No,2,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,33.02,276.48,No
CUST_003280,Female,0,No,No,65,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,47.81,3138.23,Yes
CUST_003281,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),44.78,3149.92,No
CUST_003282,Male,0,Yes,Yes,27,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,23.59,641.45,No
CUST_003283,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,78.61,1229.18,No
CUST_003284,Female,0,Yes,No,11,No,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.17,1258.36,Yes
CUST_003285,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),91.31,253.56,Yes
CUST_003286,Female,1,Yes,Yes,65,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,80.3,5305.31,No
CUST_003287,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,48.36,1935.52,No
CUST_003288,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),71.22,1968.49,No
CUST_003289,Female,1,No,Yes,65,Yes,No,No,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,45.77,2930.14,Yes
CUST_003290,Female,0,No,No,27,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,33.44,889.3,No
CUST_003291,Male,0,Yes,Yes,61,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),27.73,1645.23,No
CUST_003292,Female,0,Yes,No,41,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,26.65,1165.29,No
CUST_003293,Male,0,No,No,71,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,64.85,4693.7,Yes
CUST_003294,Male,0,No,No,60,Yes,Yes,No,No,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,90.67,5476.14,No
CUST_003295,Female,0,No,No,64,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),65.34,4150.48,No
CUST_003296,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,77.79,2357.74,No
CUST_003297,Female,1,No,No,67,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,75.16,5119.66,No
CUST_003298,Female,0,No,No,43,Yes,No,No,No,No,No,Yes,No,No internet service,Two year,No,Electronic check,49.01,1872.91,No
CUST_003299,Female,0,No,No,2,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,110.77,251.09,Yes
CUST_003300,Male,0,No,No,50,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),92.19,4484.32,No
CUST_003301,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,819.31,Yes
CUST_003302,Female,0,Yes,No,61,Yes,No,No,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,69.22,4237.67,No
CUST_003303,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),37.32,1747.97,No
CUST_003304,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),61.47,871.53,No
CUST_003305,Female,0,No,No,27,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,40.77,957.35,No
CUST_003306,Male,0,Yes,Yes,26,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,37.27,873.63,No
CUST_003307,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Two year,No,Electronic check,28.41,665.45,No
CUST_003308,Male,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,45.16,406.68,No
CUST_003309,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,86.02,1308.39,No
CUST_003310,Female,0,Yes,No,4,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.08,345.65,Yes
CUST_003311,Male,0,No,No,59,Yes,No,No,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,112.21,6597.11,No
CUST_003312,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,One year,Yes,Electronic check,68.03,2369.29,No
CUST_003313,Male,0,Yes,Yes,50,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,84.18,4090.73,No
CUST_003314,Male,0,Yes,No,32,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),113.18,3647.66,Yes
CUST_003315,Male,0,No,Yes,59,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Two year,No,Credit card (automatic),85.78,5093.06,No
CUST_003316,Male,0,Yes,No,67,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),89.69,5888.0,No
CUST_003317,Female,0,Yes,No,37,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),96.7,3735.62,No
CUST_003318,Female,1,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,42.78,2132.41,Yes
CUST_003319,Male,1,No,No,23,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.92,2249.89,Yes
CUST_003320,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Two year,No,Electronic check,107.89,3720.83,No
CUST_003321,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),24.91,1228.21,No
CUST_003322,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,109.46,204.73,No
CUST_003323,Male,1,No,No,50,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),48.64,2542.84,No
CUST_003324,Female,1,Yes,No,14,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,Two year,No,Mailed check,104.68,1421.62,No
CUST_003325,Male,0,No,No,58,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,23.3,1282.88,Yes
CUST_003326,Female,0,Yes,No,15,Yes,No phone service,No,No,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,111.12,1774.44,Yes
CUST_003327,Male,0,Yes,No,59,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),50.19,3039.68,Yes
CUST_003328,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.92,95.92,Yes
CUST_003329,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,27.1,1902.28,No
CUST_003330,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,One year,No,Mailed check,99.59,6112.99,No
CUST_003331,Male,1,Yes,No,10,Yes,No,No,No,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),53.54,667.33,No
CUST_003332,Female,0,Yes,No,28,Yes,No,No,No,No internet service,No,No internet service,Yes,No,Two year,No,Electronic check,107.8,3014.96,No
CUST_003333,Female,0,No,No,58,Yes,No,No,No,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,70.05,4068.42,No
CUST_003334,Female,1,No,No,36,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),109.52,4012.24,No
CUST_003335,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.35,2292.22,No
CUST_003336,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,105.72,5630.92,No
CUST_003337,Female,0,No,No,65,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),69.39,4670.69,No
CUST_003338,Female,0,No,No,68,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,61.94,4132.17,No
CUST_003339,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),94.56,5613.84,No
CUST_003340,Male,1,No,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,No,Mailed check,54.29,1597.19,No
CUST_003341,Male,1,Yes,Yes,21,Yes,No,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,92.76,1775.14,Yes
CUST_003342,Female,0,Yes,No,31,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.87,1862.76,Yes
CUST_003343,Female,0,Yes,Yes,68,Yes,No,No,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,37.02,2750.07,No
CUST_003344,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.32,5229.03,Yes
CUST_003345,Female,1,Yes,No,24,Yes,Yes,No,No,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),45.71,1203.97,No
CUST_003346,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.41,758.24,No
CUST_003347,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),71.24,2694.14,No
CUST_003348,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),98.78,1315.47,No
CUST_003349,Female,0,No,No,62,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.13,3891.5,Yes
CUST_003350,Male,0,Yes,Yes,53,Yes,No,No,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,42.45,2278.58,No
CUST_003351,Female,0,Yes,Yes,10,Yes,Yes,No,No,No internet service,No,No,No internet service,No internet service,One year,No,Electronic check,87.12,777.22,No
CUST_003352,Female,1,No,No,54,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),96.43,5179.14,Yes
CUST_003353,Male,1,No,Yes,30,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,99.26,3071.0,Yes
CUST_003354,Male,0,Yes,No,15,Yes,No,No,No,Yes,No,No,No,No internet service,One year,No,Mailed check,72.22,1100.53,No
CUST_003355,Male,0,Yes,No,71,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,87.4,6114.66,No
CUST_003356,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,52.89,1768.41,No
