gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,23,1,0,0,0,1,2,0,0,2,2,1,0,106.84,2666.0,0
0,0,0,0,44,1,0,2,1,1,1,2,1,0,2,1,3,31.29,1591.5,0
0,0,1,0,7,1,0,1,1,0,1,2,0,0,1,0,2,50.64,390.63,0
0,0,1,0,24,1,2,1,0,0,0,0,1,1,1,0,1,103.05,2423.31,0
0,1,0,0,24,1,2,0,0,1,2,0,0,0,2,0,2,44.6,1067.44,0
1,0,1,1,33,0,2,0,0,2,0,0,1,0,0,1,2,22.57,802.6,0
1,0,0,1,7,1,0,0,0,1,0,0,0,0,0,0,1,73.04,498.27,1
0,0,1,0,21,1,2,0,1,1,2,0,1,2,2,0,0,69.25,1413.54,0
0,0,0,1,59,0,0,1,2,0,0,1,2,2,0,0,2,64.76,3990.23,0
1,0,0,0,67,1,0,1,2,0,0,1,2,0,2,1,3,56.27,3725.1,0
1,1,1,0,19,1,1,1,1,0,2,0,2,2,0,1,0,116.17,2322.12,1
1,0,1,0,58,1,0,2,1,1,1,2,0,0,0,1,2,93.83,5513.63,0
1,0,0,1,69,1,2,2,2,1,2,0,2,0,0,0,2,69.43,4737.2,1
1,0,1,0,62,1,0,2,0,2,2,2,0,2,1,0,1,72.37,4633.27,0
0,0,0,1,34,1,0,1,0,1,2,0,0,0,0,1,1,85.1,2867.37,1
1,0,0,1,49,1,2,1,0,2,0,0,2,0,1,0,2,112.84,5493.82,0
0,1,0,0,43,0,0,0,2,0,1,1,0,0,1,1,2,99.4,4301.11,0
0,0,0,0,16,1,2,0,0,2,0,2,0,0,0,1,3,49.56,879.37,1
0,0,0,0,38,1,0,1,0,2,1,2,0,0,0,0,0,64.01,2508.66,1
0,0,0,0,21,1,2,0,2,0,2,0,2,1,0,1,2,69.31,1530.82,1
1,0,1,0,25,1,1,2,1,1,2,0,2,0,0,0,3,104.95,2640.56,1
0,0,0,1,4,1,0,0,0,2,2,1,0,0,1,0,3,83.12,397.5,0
0,1,1,0,31,1,2,2,0,0,1,2,1,0,0,0,0,34.43,997.8,0
1,0,0,0,63,1,2,1,1,0,0,0,1,0,1,0,2,33.58,2010.93,0
1,0,1,0,63,1,1,1,0,2,2,1,0,2,0,0,2,88.48,5539.14,1
1,0,0,0,66,1,2,0,0,0,0,1,2,1,1,0,3,25.82,1700.36,1
1,0,0,1,45,1,2,2,0,2,1,0,0,1,2,1,1,27.14,1327.84,0
0,0,0,0,12,1,0,2,0,2,2,2,1,2,2,1,1,57.37,677.11,0
1,1,1,0,63,1,0,0,0,0,2,0,1,0,0,1,2,90.56,5771.86,1
0,0,0,1,55,1,0,1,0,0,0,0,2,2,2,1,3,27.42,1654.89,0
0,0,0,0,6,1,2,1,0,0,2,0,2,2,1,1,3,74.45,569.99,0
1,0,1,1,40,1,2,1,0,0,0,0,1,2,2,0,0,44.3,1844.75,0
1,1,1,1,14,1,0,2,1,1,0,2,1,0,0,1,2,54.09,902.9,0
0,0,0,1,27,1,2,2,2,2,1,2,2,1,2,1,1,29.83,758.51,0
1,0,0,0,71,1,0,1,2,0,0,2,1,0,1,1,2,53.86,3727.17,0
0,0,1,0,64,1,0,1,1,0,1,2,2,2,0,1,1,64.37,4038.15,0
0,1,1,0,48,1,2,0,1,1,2,2,2,1,0,1,0,87.6,4161.22,1
0,0,0,0,50,1,0,0,2,0,2,0,0,0,0,0,2,81.49,4112.63,1
0,0,0,1,7,1,2,0,1,1,2,0,1,1,0,1,2,24.42,154.1,0
1,0,0,0,60,1,2,0,0,0,0,0,2,2,0,1,2,90.64,5408.87,0
1,0,1,1,61,1,0,0,0,1,1,0,2,2,2,1,1,27.73,1645.23,0
1,0,1,0,4,1,2,1,0,1,2,2,2,2,1,0,0,104.12,229.81,0
1,0,0,0,19,1,0,0,2,2,0,0,2,2,0,1,2,36.62,656.82,1
0,0,1,0,15,1,0,0,0,2,0,2,1,2,0,1,1,21.74,382.04,0
1,0,0,0,70,1,2,2,0,2,0,2,1,1,0,0,3,57.59,3866.28,0
0,0,1,0,23,1,1,0,1,0,2,0,0,0,0,0,2,65.25,1439.78,0
1,0,0,0,60,1,0,0,2,0,2,0,1,0,1,1,2,40.38,2362.06,0
0,0,0,0,12,1,0,1,0,0,2,0,0,1,1,0,2,118.56,1337.16,0
1,0,0,0,24,1,2,0,1,1,0,0,0,2,0,0,2,41.52,1038.44,1
0,1,1,1,40,1,0,2,1,2,0,2,0,0,0,1,0,52.01,2055.44,1
1,0,1,1,36,1,1,0,0,1,2,0,0,1,2,1,0,95.71,3264.46,0
1,1,0,0,72,1,2,2,0,0,0,2,2,1,2,0,2,77.54,5630.78,0
0,1,1,0,10,1,0,2,1,1,0,0,1,1,0,1,2,83.26,740.9,1
1,0,1,0,37,1,2,1,2,1,2,1,0,0,0,1,1,73.25,2680.9,1
1,0,0,0,50,1,2,0,0,1,2,2,2,0,0,0,1,92.19,4484.32,0
1,0,1,1,66,1,0,2,2,2,0,0,2,2,0,1,3,38.57,2177.08,0
0,0,1,1,68,1,2,1,0,1,0,1,0,0,0,1,2,46.67,3383.84,0
0,0,1,0,4,1,0,1,1,0,2,1,2,0,1,0,2,74.0,469.01,0
1,1,1,0,3,1,2,0,0,1,0,0,2,2,0,0,0,118.41,340.28,1
0,0,0,0,70,1,0,2,1,2,2,0,0,1,2,1,3,50.29,3566.43,0
0,0,1,0,18,1,2,0,0,2,2,2,0,1,1,0,3,37.44,634.45,0
1,0,1,0,71,1,0,0,1,2,1,0,2,2,1,0,0,46.23,3201.1,0
1,0,0,0,48,1,2,2,0,1,2,2,0,2,1,1,0,45.39,1973.64,0
0,1,0,0,63,1,0,1,1,1,0,0,1,1,0,0,1,58.69,3605.3,0
1,0,0,0,20,1,0,0,1,0,1,2,2,1,0,1,2,85.58,1659.81,1
0,0,0,1,44,1,0,2,1,2,0,0,1,0,0,1,3,96.77,4133.23,0
1,0,1,1,53,1,2,0,0,2,0,2,0,1,2,1,0,23.19,1304.6,0
1,0,0,0,19,0,0,0,1,2,2,2,2,0,0,1,1,36.83,778.03,0
0,1,1,0,20,0,2,0,0,1,1,1,2,2,2,0,3,117.16,2256.95,0
1,0,0,1,38,1,2,0,0,2,1,2,0,0,2,1,0,74.66,2723.77,0
1,0,0,1,56,1,0,2,2,1,0,2,1,2,0,0,0,48.52,2556.91,0
0,0,1,1,33,1,0,0,2,0,2,2,2,1,2,1,0,26.4,819.92,0
1,0,0,1,66,1,0,1,0,2,2,2,2,2,2,1,2,47.73,3146.63,0
0,0,0,1,71,1,2,2,2,0,1,0,2,2,1,0,2,88.33,6284.38,0
1,1,1,0,63,0,0,1,2,0,0,1,0,0,0,1,2,107.1,6855.75,1
0,0,0,0,60,1,2,0,0,0,0,0,0,0,1,1,2,49.72,3127.81,0
0,0,1,0,43,1,0,0,2,1,2,2,2,2,0,1,3,83.34,3838.7,1
0,0,0,0,23,0,0,0,0,1,0,1,2,1,2,1,2,68.76,1453.47,0
1,0,0,0,36,1,0,1,2,0,2,0,0,2,2,1,1,82.77,3055.75,0
0,0,1,1,28,1,1,0,0,0,0,0,0,2,1,1,1,48.17,1411.96,1
1,0,1,1,31,1,2,0,0,0,2,1,0,0,0,1,0,76.62,2334.26,0
1,0,1,0,3,1,2,0,2,2,0,2,2,2,0,0,3,115.39,495.93,1
0,0,0,1,10,0,0,0,2,2,0,2,2,1,1,0,1,71.97,715.3,0
1,1,1,1,25,1,0,1,1,1,2,1,0,1,1,1,1,72.28,1837.73,1
1,0,0,0,24,1,0,2,0,2,2,1,2,0,1,1,2,111.63,2790.36,0
0,0,1,0,41,1,0,1,1,2,1,0,0,2,0,1,2,88.45,3643.63,1
0,0,0,1,32,1,2,2,0,2,1,0,2,0,0,0,0,62.74,2018.61,0
1,0,1,0,70,1,0,1,1,0,1,0,0,0,0,1,2,109.16,7805.35,0
0,0,1,1,64,1,0,0,0,1,0,0,2,1,0,0,0,115.0,7301.7,0
1,0,1,0,30,0,0,1,2,2,2,0,1,2,1,0,2,79.93,2090.97,0
0,0,0,0,19,1,1,1,1,2,0,1,2,1,0,0,2,106.59,2045.41,1
1,0,0,0,51,1,0,1,0,1,0,0,0,2,1,1,3,95.05,4781.05,0
0,0,0,0,20,1,0,2,1,2,0,2,2,0,0,1,2,41.57,976.23,0
1,0,1,0,36,1,1,0,1,1,2,2,1,2,1,1,1,73.42,2492.85,0
1,0,0,1,8,1,2,2,0,0,2,2,0,0,1,1,3,29.12,124.46,0
0,0,1,1,20,1,2,0,0,0,2,2,2,2,0,1,0,94.75,1901.9,0
1,0,1,0,34,1,0,1,2,2,0,1,1,2,1,1,3,81.41,2835.8,0
1,0,1,1,38,1,0,1,0,2,0,2,0,2,1,1,1,31.2,1137.87,0
0,0,1,0,52,1,1,1,2,0,0,2,1,2,0,1,1,90.37,4678.4,1
1,0,0,0,17,1,2,0,1,0,1,0,0,0,0,1,2,85.26,1594.71,0
1,0,1,0,29,1,0,2,2,1,1,0,0,2,0,1,1,29.56,967.88,0
1,0,1,1,58,1,2,1,1,2,2,0,2,2,2,0,0,37.63,2285.45,0
0,0,0,0,23,1,1,2,0,1,1,0,2,1,0,0,2,45.21,1171.43,0
1,0,0,0,61,1,2,1,2,0,1,0,0,2,0,1,2,32.84,1951.21,1
0,0,1,0,39,1,2,2,2,0,2,2,2,0,1,1,3,36.19,1451.55,1
0,0,1,0,40,1,2,2,2,2,2,0,2,0,0,0,0,56.25,2137.97,0
0,0,0,0,39,1,0,2,0,1,1,1,0,2,0,0,0,71.64,2875.37,1
1,0,0,0,64,1,1,1,1,2,2,1,0,1,1,1,3,103.88,6709.39,0
1,0,0,0,34,1,0,2,1,1,1,2,0,0,0,1,1,78.49,2399.45,0
1,1,1,1,29,1,0,2,0,0,0,0,0,2,0,1,0,43.04,1173.52,0
1,0,1,1,68,1,0,1,2,0,0,0,2,2,2,0,3,106.45,7150.93,0
0,1,0,0,45,1,0,2,0,2,2,0,2,2,0,0,0,65.08,2972.8,0
0,0,1,0,11,1,2,1,0,1,2,2,2,1,0,1,3,105.13,1169.61,1
1,0,0,1,45,1,1,0,0,0,1,0,0,0,0,1,3,38.3,1636.66,0
1,0,0,0,24,1,2,1,2,0,0,2,0,0,0,1,1,37.59,847.02,1
1,0,0,1,41,1,2,2,2,2,0,0,2,1,1,0,3,44.37,1804.74,0
1,0,0,1,3,1,0,1,2,0,1,0,2,2,0,0,3,29.08,159.58,0
1,1,1,0,36,1,0,2,0,1,1,2,2,1,2,0,0,106.34,3777.77,0
0,0,1,0,12,1,2,1,2,0,1,1,2,0,1,0,0,116.45,1386.26,0
0,0,1,1,18,1,2,0,1,0,2,2,0,2,0,1,3,64.69,1083.58,1
1,0,1,1,6,1,2,2,1,2,0,2,0,1,2,0,1,90.9,547.16,0
0,0,1,1,61,1,0,2,0,2,2,0,2,0,0,1,0,39.52,2273.32,0
0,0,1,1,1,1,1,0,0,1,0,0,0,1,2,0,2,87.15,160.06,0
1,0,0,0,46,1,0,2,1,2,2,2,2,2,0,1,0,51.58,2315.79,1
1,0,1,0,50,1,0,0,0,1,2,1,0,0,0,0,1,98.51,5084.54,0
0,0,1,0,21,1,0,0,0,2,2,2,1,1,1,0,0,114.18,2593.68,0
1,0,0,0,33,1,2,0,2,0,0,0,2,2,1,1,3,85.13,2975.76,0
0,0,1,1,69,1,2,0,0,0,1,0,1,0,0,0,2,73.67,4950.25,1
1,0,0,1,42,1,2,2,1,1,1,0,0,0,0,1,2,43.0,1864.46,0
0,0,0,1,67,1,0,1,0,1,2,0,0,2,2,0,0,44.47,3077.56,0
1,0,1,0,21,1,2,0,1,1,1,2,0,1,2,0,2,66.5,1374.83,0
0,1,0,0,26,1,2,0,0,2,0,0,1,2,1,1,0,66.33,1651.52,0
1,0,0,0,7,1,0,2,0,0,0,2,1,2,0,0,3,64.77,451.56,0
1,0,0,0,41,1,2,0,0,0,0,0,2,2,1,1,2,39.78,1702.3,0
0,0,0,0,48,1,0,1,2,1,1,2,2,1,2,1,0,36.09,1886.33,0
0,0,1,1,63,1,0,0,2,0,1,0,0,1,0,0,2,106.22,6797.13,1
0,1,1,0,44,1,2,0,2,1,0,1,2,0,0,1,3,52.7,2358.51,0
0,0,0,0,58,1,2,0,0,1,1,2,2,1,0,1,2,76.94,4533.31,1
1,0,0,0,7,0,0,1,0,2,2,1,2,2,0,1,3,110.67,634.26,1
1,0,0,0,21,1,2,0,2,0,0,2,2,1,0,1,2,80.78,1666.3,1
1,0,1,1,40,1,0,2,2,0,1,2,1,2,0,1,0,65.71,2574.66,0
1,1,0,1,1,1,0,1,1,2,1,0,2,1,0,1,3,113.6,181.94,1
1,0,1,0,71,1,2,1,0,2,0,0,1,2,2,1,2,103.05,7304.7,1
1,1,1,0,21,1,2,0,0,1,2,2,2,1,0,0,0,100.37,2117.91,1
1,0,1,1,21,1,2,2,0,2,0,0,0,2,0,0,3,20.42,388.44,0
0,0,0,0,18,1,2,1,1,1,0,0,2,0,0,1,2,74.9,1202.01,1
0,0,0,0,64,1,1,1,0,0,0,0,0,2,0,1,3,118.25,7805.39,0
0,0,0,0,16,1,0,1,2,2,0,0,1,1,1,0,0,30.36,436.88,0
1,0,1,0,35,1,1,1,2,1,0,2,0,0,0,1,1,67.62,2379.59,0
0,0,0,0,32,1,0,1,1,2,0,0,2,2,0,0,3,32.05,976.33,1
1,0,1,0,4,1,0,0,2,2,1,2,2,0,1,1,2,101.73,2037.0,0
0,1,0,0,21,1,0,2,0,0,0,0,2,2,2,1,3,52.12,995.72,0
1,0,0,0,12,1,2,1,1,0,1,2,2,2,0,1,1,37.27,452.98,1
1,0,0,1,62,0,0,1,2,0,0,0,2,0,0,1,2,22.05,1440.46,0
1,0,0,0,55,1,0,1,0,2,0,2,2,2,1,0,2,53.72,2957.22,1
1,0,1,0,15,1,0,1,0,1,2,2,1,0,0,1,1,40.65,614.79,0
1,0,0,1,71,1,2,2,2,2,0,1,2,1,2,1,0,68.2,4822.25,0
1,0,0,0,17,0,2,0,0,1,0,0,2,1,2,1,2,58.44,992.08,0
0,0,1,1,48,1,1,0,1,0,1,2,2,2,0,1,0,86.07,4236.14,1
1,0,0,0,25,1,2,0,0,0,2,0,1,1,0,1,1,64.53,1710.87,0
1,0,1,0,48,1,2,1,1,0,2,2,2,2,0,0,2,45.19,2218.56,0
1,0,0,0,16,1,0,1,2,1,1,0,0,1,1,1,0,71.16,1244.29,0
1,1,0,0,64,1,2,1,0,2,2,0,1,1,2,0,1,67.34,4180.78,0
1,0,1,0,59,0,0,2,1,1,2,0,0,1,2,1,1,106.59,6263.08,0
0,0,1,0,41,1,0,2,0,2,2,2,2,1,1,1,3,116.27,4663.1,0
0,0,1,0,36,1,2,2,1,0,2,0,2,2,1,1,1,62.39,2256.36,1
1,0,0,0,25,1,2,0,0,0,0,0,2,0,0,1,0,98.89,2494.4,0
1,0,1,0,52,1,0,2,2,2,0,0,1,2,0,1,2,40.13,2280.18,0
1,0,1,0,31,1,2,0,0,0,2,0,2,1,0,0,0,23.78,913.36,0
1,1,1,1,7,1,0,0,2,2,1,0,2,2,1,1,1,40.02,215.62,0
0,0,1,1,71,1,2,0,2,1,2,0,1,2,2,1,2,89.9,6311.41,0
0,0,0,1,47,0,0,0,0,2,2,0,2,0,0,1,2,60.73,2894.54,0
0,0,0,0,56,1,2,0,0,0,0,0,0,2,2,1,3,32.39,1810.93,0
1,1,0,0,17,1,2,0,2,0,2,1,0,0,0,1,2,28.51,475.94,0
1,1,1,0,57,1,0,1,0,0,2,1,2,2,0,1,2,36.85,2157.93,1
1,0,1,0,56,1,0,1,2,2,2,0,2,0,0,0,0,98.86,5617.13,1
0,0,1,0,22,1,2,2,1,0,1,0,0,2,0,1,3,84.38,1790.48,0
1,0,0,1,67,1,2,0,1,2,0,0,2,1,1,0,1,71.47,4763.65,0
1,0,0,1,13,0,0,0,2,0,1,1,0,0,0,1,2,88.35,1146.79,1
1,0,1,1,48,1,2,0,0,0,0,1,2,2,1,1,1,68.02,3176.77,0
1,0,0,0,67,0,0,0,0,0,2,2,0,2,2,1,3,79.79,5383.04,0
1,0,1,1,33,0,2,1,2,0,2,0,0,0,0,0,1,26.01,705.62,0
1,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,1,89.29,1452.4,1
0,0,1,1,4,1,2,0,0,2,0,2,1,0,0,0,0,99.92,499.16,0
1,0,1,1,2,1,0,1,0,2,1,2,0,2,0,0,1,25.88,85.82,1
0,0,1,0,54,1,0,1,1,2,0,2,0,0,1,0,1,37.31,1952.06,0
1,0,1,0,67,1,0,1,2,0,0,1,0,2,0,0,1,55.51,3678.17,0
1,0,1,0,53,1,0,2,0,2,0,0,1,0,2,0,3,85.42,4586.45,1
0,0,0,0,37,0,0,0,2,0,1,0,1,0,2,0,3,77.63,2819.24,0
0,0,1,0,14,1,2,1,2,2,0,1,1,0,0,1,3,91.22,1397.36,1
1,0,0,0,47,1,2,2,1,1,0,0,0,0,0,1,2,25.7,1377.01,0
1,1,0,0,70,1,2,1,2,0,2,0,0,1,2,0,0,51.53,3597.27,0
1,0,0,0,33,1,1,1,0,2,0,2,1,0,0,1,2,96.69,3137.24,1
1,0,0,1,2,1,2,1,1,0,2,0,2,2,0,0,2,65.39,289.54,1
0,1,1,1,59,1,2,1,0,0,0,0,2,0,0,1,0,113.38,6736.65,0
0,0,0,0,65,1,0,2,0,1,2,0,1,2,2,1,0,69.39,4670.69,0
0,0,1,0,70,0,2,0,1,2,0,1,2,1,0,1,1,41.03,2885.43,0
0,0,0,0,41,1,2,0,0,0,0,0,1,2,0,0,0,48.81,1810.93,0
0,0,0,0,3,1,1,2,2,2,0,0,0,2,1,1,0,58.43,69.28,1
1,0,1,0,29,1,0,1,2,1,2,2,2,2,0,1,1,46.28,1109.87,0
1,0,1,0,27,1,0,1,0,2,2,1,0,1,2,1,0,96.98,2606.02,0
0,0,1,1,58,1,0,1,0,0,2,2,0,2,1,1,1,54.91,3148.24,0
1,0,0,1,42,0,0,0,1,1,0,0,0,0,0,0,2,117.89,4806.17,1
0,0,1,0,70,1,1,0,0,2,2,2,1,1,0,1,1,106.11,7570.71,1
0,0,1,0,3,1,0,1,2,2,2,0,0,2,2,1,2,86.22,222.37,0
1,0,1,0,60,0,2,1,1,0,1,0,2,1,2,0,2,90.56,5468.46,0
1,0,1,0,58,1,0,2,0,0,2,0,0,2,2,1,2,64.83,3973.35,0
1,0,0,1,16,0,2,0,0,0,2,2,1,0,1,0,2,53.91,822.93,0
1,0,1,1,67,1,0,1,1,0,1,0,2,1,0,0,0,83.06,5650.35,0
0,0,0,0,17,1,0,1,0,2,0,1,0,0,0,0,3,47.6,766.7,0
1,0,0,0,67,1,2,2,0,0,1,0,2,0,2,0,3,47.14,3231.13,1
0,0,1,0,46,1,0,2,2,1,2,2,0,0,2,1,3,48.24,2111.01,0
0,0,1,1,29,0,0,1,2,0,2,0,0,1,1,1,3,49.67,1335.81,0
1,0,0,0,35,1,0,0,2,2,0,0,2,2,1,1,2,53.04,1760.31,0
0,0,0,0,67,1,1,1,0,2,1,2,2,0,0,1,0,62.32,4194.92,0
0,0,0,0,3,1,2,2,0,0,0,1,0,0,2,1,1,50.79,164.08,1
0,0,0,0,15,1,2,1,0,0,0,1,2,1,0,1,1,46.81,651.33,0
1,0,0,0,60,1,2,1,1,2,1,1,2,1,2,0,2,105.17,6214.94,0
1,0,1,1,19,1,2,0,1,0,2,0,2,2,1,1,1,88.36,1608.22,1
0,0,1,0,35,1,2,1,1,2,0,2,0,0,0,0,3,49.79,1946.9,0
1,0,1,1,8,1,0,1,0,0,2,0,1,1,0,1,3,95.16,830.8,1
0,1,0,0,52,1,0,1,0,2,0,2,0,0,1,1,2,35.11,1979.08,0
1,1,1,0,34,1,0,1,0,2,0,2,1,0,2,0,0,18.64,613.16,0
1,0,0,0,46,0,2,0,0,2,2,1,1,0,1,1,1,28.52,1271.97,0
0,0,1,1,51,0,0,1,1,2,1,0,2,2,1,1,1,115.15,5897.61,0
0,0,1,0,45,1,0,0,0,0,0,2,0,2,1,1,3,103.17,4550.26,0
0,0,1,0,49,1,0,1,1,2,2,2,0,2,1,1,3,109.7,5633.13,0
0,1,1,0,47,1,2,1,2,1,0,2,0,1,0,0,1,69.34,3071.2,0
0,0,1,0,22,1,2,0,0,0,2,0,0,2,2,1,1,60.7,1415.09,0
0,0,0,0,65,1,2,2,0,0,2,2,0,0,0,0,2,91.83,5836.87,1
0,1,0,1,51,1,0,0,1,2,1,0,2,1,0,1,3,113.5,5755.57,0
1,0,0,0,23,0,2,1,2,0,0,1,2,2,0,1,3,76.73,1814.72,1
1,0,1,0,67,1,2,2,0,2,1,1,2,1,1,1,0,95.08,6304.88,1
0,1,1,0,67,1,2,1,2,2,0,1,0,2,1,1,0,115.47,7724.24,0
0,0,1,1,6,1,2,0,1,1,0,0,1,0,0,0,0,55.19,360.77,1
1,0,0,0,60,1,2,2,0,1,2,1,0,0,0,1,3,107.05,6540.38,0
0,0,1,0,15,1,2,0,2,2,0,1,0,1,2,1,2,71.21,1100.14,0
1,0,0,1,24,1,0,2,0,0,2,1,2,0,0,0,3,94.54,2148.13,0
0,0,1,1,1,1,1,2,0,0,2,0,0,2,0,1,2,104.32,104.32,0
0,0,1,1,3,1,0,1,0,1,0,0,1,0,2,1,3,104.76,226.92,0
0,0,0,0,3,1,0,0,1,0,1,2,2,1,0,1,1,71.29,247.41,1
1,0,0,0,22,1,0,0,0,0,2,2,1,2,1,1,1,86.2,1896.39,0
0,0,0,0,20,0,0,1,0,0,1,2,2,1,2,0,3,94.88,1889.64,0
1,0,0,0,41,1,2,1,1,0,2,0,1,2,1,0,2,43.27,1644.11,0
1,0,1,0,67,1,0,2,1,2,0,0,0,0,0,1,2,93.8,6288.82,1
0,0,1,0,7,1,0,1,0,2,0,1,0,1,0,1,2,45.21,405.58,1
0,0,1,0,8,1,2,1,2,1,0,1,1,2,0,0,2,47.55,441.59,1
0,0,0,1,38,1,0,1,1,2,0,2,2,2,0,1,3,34.69,1355.34,0
1,1,1,0,60,1,0,2,0,0,2,1,0,2,1,0,1,64.21,3900.54,0
1,0,0,0,51,1,0,1,1,2,2,1,0,2,2,1,0,35.5,1908.04,0
1,1,0,0,35,1,0,0,0,0,0,0,2,2,0,0,1,72.98,2526.95,0
0,0,1,0,4,1,1,2,2,1,2,0,1,0,0,0,2,77.46,265.71,1
0,0,1,1,41,1,0,2,0,2,0,2,0,1,2,0,0,88.86,3744.19,1
0,0,0,1,14,1,0,2,0,2,2,0,2,1,2,1,0,63.46,850.8,0
0,0,1,0,1,1,2,0,1,0,2,0,1,0,2,0,0,71.93,71.93,0
1,0,1,0,63,1,0,1,0,0,2,1,0,1,2,0,2,65.5,4116.11,0
1,0,1,0,42,1,2,0,0,1,0,2,0,2,2,0,2,113.73,4877.08,1
0,0,1,0,9,1,2,1,1,2,2,0,1,0,0,0,3,51.28,347.04,0
0,0,1,0,39,1,0,1,0,1,0,0,0,1,0,0,2,22.48,978.51,0
0,0,1,0,5,1,1,2,2,0,2,0,0,0,0,1,2,96.44,471.4,1
0,0,1,0,14,1,2,0,0,2,0,0,2,0,0,1,3,87.5,1156.93,0
0,0,1,0,52,1,1,1,1,1,2,2,0,0,1,1,2,54.04,2747.6,0
1,0,0,0,17,1,0,2,1,0,1,2,2,0,2,1,0,26.09,486.08,0
0,0,0,1,58,1,2,2,0,2,0,0,2,0,2,0,2,40.56,2402.52,1
1,0,0,0,39,1,2,1,1,0,0,1,1,0,0,1,3,21.81,843.16,1
0,0,0,0,19,1,0,1,1,0,2,2,1,2,2,1,2,40.69,742.1,0
1,0,1,1,65,1,1,1,0,1,0,0,2,2,2,1,1,30.13,2094.73,0
1,0,1,1,39,1,0,1,0,0,2,0,1,1,0,0,2,100.77,3914.39,0
0,1,1,1,31,0,0,2,2,2,0,0,2,2,0,1,0,59.94,1896.17,0
0,0,1,0,47,1,0,1,0,2,2,2,2,0,0,0,0,45.88,1997.37,1
0,0,0,0,46,1,0,1,1,2,2,0,2,1,2,0,0,37.47,1716.25,0
0,0,1,0,31,1,0,1,2,1,1,2,2,2,2,1,0,23.72,572.06,0
1,0,1,1,37,1,1,2,0,0,2,1,2,2,1,1,0,48.01,1759.45,0
0,0,0,0,66,1,0,1,2,2,1,2,2,2,0,1,3,74.31,4917.83,0
0,0,0,0,9,0,0,2,0,1,2,0,2,0,0,0,0,34.64,209.58,0
1,0,1,0,71,1,2,0,0,1,1,0,2,0,0,0,0,21.63,1414.26,0
0,1,0,0,8,1,0,0,2,1,1,0,2,2,2,0,2,71.69,487.09,0
0,0,1,0,15,1,0,1,0,0,2,0,1,0,0,1,0,70.09,920.01,1
1,0,1,0,33,1,2,1,2,0,0,2,0,0,2,1,0,30.0,726.91,0
0,0,1,1,41,1,2,1,0,0,2,0,2,1,0,0,3,29.9,1344.83,1
1,0,0,0,4,1,0,1,2,0,2,2,2,2,2,1,0,102.45,507.02,1
1,0,0,0,51,1,2,0,0,0,2,1,2,0,1,1,0,103.03,5336.63,0
0,0,1,0,31,1,2,0,1,0,2,2,1,0,0,0,2,71.05,2154.19,1
1,1,1,0,70,1,0,1,2,0,2,0,2,0,0,1,0,39.19,2577.92,1
0,0,0,1,56,0,0,2,0,1,1,1,0,0,0,1,0,72.98,4235.06,0
0,0,0,0,34,1,0,1,0,0,0,0,0,0,1,1,0,54.96,1850.49,0
0,0,1,0,25,1,2,2,1,1,0,2,2,0,1,0,0,71.65,1702.94,0
1,0,1,0,49,1,1,1,0,2,0,2,0,0,0,0,2,46.93,2224.66,0
0,1,0,0,49,1,0,1,1,0,0,1,2,0,0,0,2,80.86,3812.7,1
0,0,1,0,45,1,0,0,0,2,2,1,1,2,0,0,3,35.51,1626.87,1
1,0,1,0,64,1,1,2,0,0,2,0,2,0,0,1,2,31.04,2020.67,0
1,0,1,0,60,1,0,1,0,2,1,0,0,0,1,1,3,112.04,6796.95,0
0,0,1,0,41,1,0,0,1,0,2,0,1,1,0,0,3,22.41,1086.51,1
1,0,1,0,63,1,2,2,0,0,2,2,2,2,0,0,1,106.53,6832.7,1
1,0,0,0,12,1,0,1,0,0,0,1,0,2,2,1,1,47.84,399.37,0
1,0,0,0,68,1,2,0,0,0,1,0,2,0,0,0,3,88.48,5918.95,0
1,0,1,0,37,1,0,0,0,2,2,0,1,0,0,1,1,93.97,3368.54,0
1,0,0,0,46,0,0,1,2,0,0,0,0,0,0,0,3,53.08,2545.59,0
1,1,1,0,36,1,0,2,1,2,0,1,2,0,0,1,2,20.87,708.66,1
0,0,0,0,21,1,0,1,0,0,1,0,0,2,0,1,2,46.52,946.16,1
1,0,1,1,59,1,0,0,0,1,0,1,2,2,2,1,1,103.38,6209.21,0
1,0,0,1,36,1,0,1,0,0,1,2,0,2,0,0,3,46.28,1751.35,1
0,0,0,0,3,1,0,0,2,2,2,0,2,1,1,0,1,64.31,72.98,0
1,0,1,0,48,1,0,2,0,0,0,1,0,1,0,0,2,75.37,3342.57,0
1,0,0,1,12,1,2,1,2,0,0,2,2,1,1,0,3,65.19,736.63,0
1,0,0,0,11,1,0,2,0,0,0,0,2,2,0,0,1,90.77,1031.55,0
1,0,0,0,53,1,0,1,0,0,0,1,0,2,2,0,0,85.84,4584.85,0
0,1,0,1,30,1,1,2,2,0,1,2,2,0,0,0,3,84.19,2625.16,1
0,0,1,1,56,1,0,2,0,2,0,0,0,0,0,1,1,90.49,5112.22,0
1,0,1,0,34,1,2,2,0,1,1,0,2,1,0,1,0,34.96,1106.23,0
